Running 3m test @ http://10.99.205.204:11000/a?value=1
  4 threads and 10 connections
  Thread calibration: mean lat.: 52.768ms, rate sampling interval: 142ms
  Thread calibration: mean lat.: 51.142ms, rate sampling interval: 138ms
  Thread calibration: mean lat.: 47.271ms, rate sampling interval: 116ms
  Thread calibration: mean lat.: 50.994ms, rate sampling interval: 137ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency    51.26ms   11.34ms 103.55ms   71.70%
    Req/Sec    12.19      4.97    29.00     89.59%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%   49.63ms
 75.000%   57.82ms
 90.000%   67.20ms
 99.000%   81.34ms
 99.900%   89.79ms
 99.990%   98.43ms
 99.999%  103.61ms
100.000%  103.61ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

      10.607     0.000000            1         1.00
      38.943     0.100000          851         1.11
      42.847     0.200000         1707         1.25
      45.407     0.300000         2555         1.43
      47.615     0.400000         3406         1.67
      49.631     0.500000         4258         2.00
      50.783     0.550000         4674         2.22
      52.063     0.600000         5101         2.50
      53.439     0.650000         5527         2.86
      55.391     0.700000         5951         3.33
      57.823     0.750000         6377         4.00
      59.231     0.775000         6588         4.44
      60.543     0.800000         6797         5.00
      61.887     0.825000         7015         5.71
      63.391     0.850000         7222         6.67
      65.119     0.875000         7435         8.00
      66.111     0.887500         7545         8.89
      67.199     0.900000         7653        10.00
      68.287     0.912500         7756        11.43
      69.311     0.925000         7863        13.33
      70.591     0.937500         7965        16.00
      71.423     0.943750         8019        17.78
      72.255     0.950000         8074        20.00
      72.959     0.956250         8128        22.86
      73.919     0.962500         8178        26.67
      75.135     0.968750         8231        32.00
      75.711     0.971875         8258        35.56
      76.543     0.975000         8286        40.00
      77.311     0.978125         8313        45.71
      78.271     0.981250         8337        53.33
      79.615     0.984375         8367        64.00
      79.935     0.985938         8378        71.11
      80.575     0.987500         8392        80.00
      81.087     0.989062         8404        91.43
      81.535     0.990625         8417       106.67
      82.239     0.992188         8431       128.00
      82.495     0.992969         8437       142.22
      82.815     0.993750         8444       160.00
      83.263     0.994531         8451       182.86
      83.839     0.995313         8458       213.33
      84.287     0.996094         8463       256.00
      84.543     0.996484         8467       284.44
      84.799     0.996875         8471       320.00
      85.055     0.997266         8473       365.71
      86.079     0.997656         8478       426.67
      86.271     0.998047         8480       512.00
      86.719     0.998242         8482       568.89
      86.847     0.998437         8483       640.00
      87.615     0.998633         8485       731.43
      88.255     0.998828         8487       853.33
      89.791     0.999023         8488      1024.00
      91.135     0.999121         8489      1137.78
      91.391     0.999219         8490      1280.00
      92.735     0.999316         8491      1462.86
      93.823     0.999414         8492      1706.67
      93.823     0.999512         8492      2048.00
      94.143     0.999561         8493      2275.56
      94.143     0.999609         8493      2560.00
      94.463     0.999658         8494      2925.71
      94.463     0.999707         8494      3413.33
      94.463     0.999756         8494      4096.00
      98.431     0.999780         8495      4551.11
      98.431     0.999805         8495      5120.00
      98.431     0.999829         8495      5851.43
      98.431     0.999854         8495      6826.67
      98.431     0.999878         8495      8192.00
     103.615     0.999890         8496      9102.22
     103.615     1.000000         8496          inf
#[Mean    =       51.258, StdDeviation   =       11.341]
#[Max     =      103.552, Total count    =         8496]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  9000 requests in 3.00m, 2.13MB read
Requests/sec:     49.99
Transfer/sec:     12.11KB
