Running 3m test @ http://10.99.205.204:11000/a?value=1
  4 threads and 10 connections
  Thread calibration: mean lat.: 90.066ms, rate sampling interval: 246ms
  Thread calibration: mean lat.: 96.144ms, rate sampling interval: 261ms
  Thread calibration: mean lat.: 41.397ms, rate sampling interval: 198ms
  Thread calibration: mean lat.: 91.518ms, rate sampling interval: 268ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency    73.31ms   34.20ms 186.62ms   69.34%
    Req/Sec     9.70      2.95    20.00     79.91%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%   78.46ms
 75.000%   90.37ms
 90.000%  119.23ms
 99.000%  143.62ms
 99.900%  153.85ms
 99.990%  167.68ms
 99.999%  186.75ms
100.000%  186.75ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       9.111     0.000000            1         1.00
      11.727     0.100000          682         1.11
      49.983     0.200000         1360         1.25
      66.047     0.300000         2041         1.43
      73.343     0.400000         2721         1.67
      78.463     0.500000         3401         2.00
      80.383     0.550000         3747         2.22
      82.367     0.600000         4091         2.50
      84.287     0.650000         4431         2.86
      86.591     0.700000         4769         3.33
      90.367     0.750000         5105         4.00
      92.927     0.775000         5275         4.44
      96.255     0.800000         5440         5.00
      99.647     0.825000         5611         5.71
     103.231     0.850000         5780         6.67
     111.231     0.875000         5950         8.00
     115.455     0.887500         6038         8.89
     119.231     0.900000         6121        10.00
     121.471     0.912500         6208        11.43
     123.455     0.925000         6290        13.33
     125.567     0.937500         6376        16.00
     126.911     0.943750         6421        17.78
     128.063     0.950000         6462        20.00
     129.983     0.956250         6504        22.86
     131.839     0.962500         6545        26.67
     134.527     0.968750         6588        32.00
     136.063     0.971875         6609        35.56
     137.087     0.975000         6630        40.00
     138.751     0.978125         6656        45.71
     140.159     0.981250         6673        53.33
     141.567     0.984375         6696        64.00
     142.079     0.985938         6705        71.11
     142.591     0.987500         6716        80.00
     143.103     0.989062         6726        91.43
     144.127     0.990625         6737       106.67
     145.407     0.992188         6747       128.00
     145.791     0.992969         6753       142.22
     146.687     0.993750         6758       160.00
     147.455     0.994531         6763       182.86
     148.479     0.995313         6770       213.33
     148.863     0.996094         6774       256.00
     149.375     0.996484         6777       284.44
     150.655     0.996875         6779       320.00
     152.063     0.997266         6784       365.71
     152.575     0.997656         6786       426.67
     152.703     0.998047         6787       512.00
     153.343     0.998242         6789       568.89
     153.471     0.998437         6790       640.00
     153.599     0.998633         6791       731.43
     153.855     0.998828         6793       853.33
     154.367     0.999023         6794      1024.00
     155.391     0.999121         6795      1137.78
     155.391     0.999219         6795      1280.00
     163.071     0.999316         6796      1462.86
     163.711     0.999414         6797      1706.67
     163.711     0.999512         6797      2048.00
     166.655     0.999561         6798      2275.56
     166.655     0.999609         6798      2560.00
     166.655     0.999658         6798      2925.71
     167.679     0.999707         6799      3413.33
     167.679     0.999756         6799      4096.00
     167.679     0.999780         6799      4551.11
     167.679     0.999805         6799      5120.00
     167.679     0.999829         6799      5851.43
     186.751     0.999854         6800      6826.67
     186.751     1.000000         6800          inf
#[Mean    =       73.306, StdDeviation   =       34.203]
#[Max     =      186.624, Total count    =         6800]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  7201 requests in 3.00m, 1.70MB read
Requests/sec:     40.00
Transfer/sec:      9.69KB
