Running 3m test @ http://10.99.205.204:11000/a?value=1
  4 threads and 10 connections
  Thread calibration: mean lat.: 146.520ms, rate sampling interval: 396ms
  Thread calibration: mean lat.: 142.345ms, rate sampling interval: 395ms
  Thread calibration: mean lat.: 139.647ms, rate sampling interval: 391ms
  Thread calibration: mean lat.: 148.711ms, rate sampling interval: 399ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency   148.64ms   37.71ms 312.83ms   58.44%
    Req/Sec     7.28      2.16    10.00    100.00%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%  125.06ms
 75.000%  193.41ms
 90.000%  200.06ms
 99.000%  207.36ms
 99.900%  212.10ms
 99.990%  312.58ms
 99.999%  313.09ms
100.000%  313.09ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

      93.247     0.000000            1         1.00
     113.407     0.100000          510         1.11
     117.183     0.200000         1027         1.25
     119.999     0.300000         1535         1.43
     122.495     0.400000         2045         1.67
     125.055     0.500000         2556         2.00
     126.975     0.550000         2805         2.22
     130.815     0.600000         3063         2.50
     186.623     0.650000         3315         2.86
     190.719     0.700000         3579         3.33
     193.407     0.750000         3833         4.00
     194.559     0.775000         3952         4.44
     195.711     0.800000         4085         5.00
     196.863     0.825000         4217         5.71
     197.759     0.850000         4339         6.67
     198.911     0.875000         4463         8.00
     199.551     0.887500         4531         8.89
     200.063     0.900000         4594        10.00
     200.575     0.912500         4660        11.43
     201.215     0.925000         4722        13.33
     201.727     0.937500         4781        16.00
     202.111     0.943750         4815        17.78
     202.623     0.950000         4850        20.00
     203.007     0.956250         4881        22.86
     203.519     0.962500         4913        26.67
     204.287     0.968750         4944        32.00
     204.671     0.971875         4961        35.56
     204.927     0.975000         4975        40.00
     205.311     0.978125         4990        45.71
     205.567     0.981250         5005        53.33
     206.207     0.984375         5025        64.00
     206.335     0.985938         5028        71.11
     206.719     0.987500         5037        80.00
     207.103     0.989062         5044        91.43
     207.487     0.990625         5053       106.67
     207.999     0.992188         5064       128.00
     207.999     0.992969         5064       142.22
     208.383     0.993750         5068       160.00
     208.895     0.994531         5074       182.86
     209.151     0.995313         5077       213.33
     209.407     0.996094         5081       256.00
     209.663     0.996484         5083       284.44
     209.791     0.996875         5084       320.00
     210.047     0.997266         5087       365.71
     210.175     0.997656         5090       426.67
     210.175     0.998047         5090       512.00
     210.559     0.998242         5091       568.89
     211.583     0.998437         5092       640.00
     211.967     0.998633         5093       731.43
     212.095     0.998828         5095       853.33
     212.095     0.999023         5095      1024.00
     212.095     0.999121         5095      1137.78
     214.783     0.999219         5096      1280.00
     214.783     0.999316         5096      1462.86
     215.039     0.999414         5097      1706.67
     215.039     0.999512         5097      2048.00
     215.039     0.999561         5097      2275.56
     312.575     0.999609         5098      2560.00
     312.575     0.999658         5098      2925.71
     312.575     0.999707         5098      3413.33
     312.575     0.999756         5098      4096.00
     312.575     0.999780         5098      4551.11
     313.087     0.999805         5099      5120.00
     313.087     1.000000         5099          inf
#[Mean    =      148.641, StdDeviation   =       37.709]
#[Max     =      312.832, Total count    =         5099]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  5400 requests in 3.00m, 1.28MB read
Requests/sec:     29.99
Transfer/sec:      7.29KB
