Running 2m test @ http://10.102.123.170:11000/a?value=1
  2 threads and 10 connections
  Thread calibration: mean lat.: 181.275ms, rate sampling interval: 565ms
  Thread calibration: mean lat.: 191.487ms, rate sampling interval: 686ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency   118.22ms   42.50ms 329.47ms   72.00%
    Req/Sec     4.62      3.40     8.00     72.60%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%  111.29ms
 75.000%  145.54ms
 90.000%  173.31ms
 99.000%  229.76ms
 99.900%  325.89ms
 99.990%  329.73ms
 99.999%  329.73ms
100.000%  329.73ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

      28.879     0.000000            1         1.00
      68.735     0.100000          110         1.11
      83.711     0.200000          220         1.25
      93.055     0.300000          330         1.43
     101.055     0.400000          441         1.67
     111.295     0.500000          550         2.00
     117.631     0.550000          606         2.22
     124.479     0.600000          660         2.50
     130.815     0.650000          715         2.86
     137.343     0.700000          770         3.33
     145.535     0.750000          825         4.00
     148.863     0.775000          853         4.44
     151.935     0.800000          880         5.00
     154.879     0.825000          908         5.71
     159.487     0.850000          935         6.67
     165.631     0.875000          964         8.00
     168.959     0.887500          977         8.89
     173.311     0.900000          990        10.00
     177.407     0.912500         1004        11.43
     184.191     0.925000         1018        13.33
     190.335     0.937500         1032        16.00
     192.255     0.943750         1039        17.78
     195.583     0.950000         1045        20.00
     197.375     0.956250         1052        22.86
     202.367     0.962500         1059        26.67
     205.439     0.968750         1066        32.00
     208.767     0.971875         1070        35.56
     209.279     0.975000         1073        40.00
     215.551     0.978125         1076        45.71
     218.239     0.981250         1081        53.33
     220.287     0.984375         1083        64.00
     221.695     0.985938         1085        71.11
     224.383     0.987500         1087        80.00
     226.047     0.989062         1088        91.43
     239.743     0.990625         1090       106.67
     246.143     0.992188         1092       128.00
     250.495     0.992969         1093       142.22
     254.463     0.993750         1094       160.00
     254.463     0.994531         1094       182.86
     268.031     0.995313         1095       213.33
     269.823     0.996094         1096       256.00
     289.279     0.996484         1097       284.44
     289.279     0.996875         1097       320.00
     289.279     0.997266         1097       365.71
     307.455     0.997656         1098       426.67
     307.455     0.998047         1098       512.00
     325.887     0.998242         1099       568.89
     325.887     0.998437         1099       640.00
     325.887     0.998633         1099       731.43
     325.887     0.998828         1099       853.33
     325.887     0.999023         1099      1024.00
     329.727     0.999121         1100      1137.78
     329.727     1.000000         1100          inf
#[Mean    =      118.223, StdDeviation   =       42.497]
#[Max     =      329.472, Total count    =         1100]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  1200 requests in 2.00m, 291.32KB read
Requests/sec:     10.00
Transfer/sec:      2.43KB
