Running 2m test @ http://10.97.31.177:9080/productpage
  2 threads and 4 connections
  Thread calibration: mean lat.: 109.562ms, rate sampling interval: 321ms
  Thread calibration: mean lat.: 77.811ms, rate sampling interval: 229ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency    77.96ms   27.03ms 200.58ms   70.09%
    Req/Sec     4.69      3.15     8.00     73.33%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%   75.84ms
 75.000%   93.89ms
 90.000%  114.50ms
 99.000%  149.38ms
 99.900%  187.26ms
 99.990%  200.70ms
 99.999%  200.70ms
100.000%  200.70ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

      16.071     0.000000            1         1.00
      44.031     0.100000          110         1.11
      56.063     0.200000          221         1.25
      64.095     0.300000          330         1.43
      69.887     0.400000          442         1.67
      75.839     0.500000          551         2.00
      79.487     0.550000          607         2.22
      82.751     0.600000          660         2.50
      86.463     0.650000          715         2.86
      90.111     0.700000          770         3.33
      93.887     0.750000          826         4.00
      96.127     0.775000          853         4.44
      98.495     0.800000          880         5.00
     101.375     0.825000          908         5.71
     104.703     0.850000          935         6.67
     107.455     0.875000          964         8.00
     110.719     0.887500          977         8.89
     114.495     0.900000          991        10.00
     116.479     0.912500         1004        11.43
     119.615     0.925000         1018        13.33
     122.431     0.937500         1032        16.00
     124.991     0.943750         1039        17.78
     125.759     0.950000         1045        20.00
     127.551     0.956250         1052        22.86
     129.151     0.962500         1059        26.67
     132.351     0.968750         1066        32.00
     134.143     0.971875         1070        35.56
     137.343     0.975000         1073        40.00
     140.543     0.978125         1076        45.71
     143.103     0.981250         1080        53.33
     143.999     0.984375         1083        64.00
     147.071     0.985938         1085        71.11
     148.223     0.987500         1087        80.00
     148.479     0.989062         1088        91.43
     149.503     0.990625         1090       106.67
     154.111     0.992188         1092       128.00
     158.079     0.992969         1093       142.22
     159.487     0.993750         1094       160.00
     159.487     0.994531         1094       182.86
     160.255     0.995313         1096       213.33
     160.255     0.996094         1096       256.00
     164.607     0.996484         1097       284.44
     164.607     0.996875         1097       320.00
     164.607     0.997266         1097       365.71
     174.719     0.997656         1098       426.67
     174.719     0.998047         1098       512.00
     187.263     0.998242         1099       568.89
     187.263     0.998437         1099       640.00
     187.263     0.998633         1099       731.43
     187.263     0.998828         1099       853.33
     187.263     0.999023         1099      1024.00
     200.703     0.999121         1100      1137.78
     200.703     1.000000         1100          inf
#[Mean    =       77.960, StdDeviation   =       27.028]
#[Max     =      200.576, Total count    =         1100]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  1200 requests in 2.00m, 17.55MB read
Requests/sec:     10.00
Transfer/sec:    149.73KB
