Running 2m test @ http://10.108.73.23:9080/productpage
  4 threads and 10 connections
  Thread calibration: mean lat.: 82.568ms, rate sampling interval: 312ms
  Thread calibration: mean lat.: 79.163ms, rate sampling interval: 253ms
  Thread calibration: mean lat.: 73.169ms, rate sampling interval: 251ms
  Thread calibration: mean lat.: 92.632ms, rate sampling interval: 291ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency    81.67ms   43.62ms 337.92ms   69.11%
    Req/Sec    19.50      3.36    31.00     74.70%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%   76.80ms
 75.000%  106.82ms
 90.000%  139.52ms
 99.000%  204.80ms
 99.900%  279.04ms
 99.990%  296.45ms
 99.999%  338.17ms
100.000%  338.17ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       8.439     0.000000            1         1.00
      29.359     0.100000          883         1.11
      47.295     0.200000         1761         1.25
      54.687     0.300000         2641         1.43
      64.671     0.400000         3521         1.67
      76.799     0.500000         4402         2.00
      83.583     0.550000         4842         2.22
      90.687     0.600000         5282         2.50
      94.783     0.650000         5722         2.86
      98.815     0.700000         6164         3.33
     106.815     0.750000         6603         4.00
     111.231     0.775000         6821         4.44
     115.583     0.800000         7041         5.00
     121.855     0.825000         7263         5.71
     129.471     0.850000         7482         6.67
     134.527     0.875000         7706         8.00
     137.215     0.887500         7811         8.89
     139.519     0.900000         7924        10.00
     142.207     0.912500         8031        11.43
     145.791     0.925000         8144        13.33
     150.911     0.937500         8252        16.00
     153.471     0.943750         8307        17.78
     156.799     0.950000         8361        20.00
     160.383     0.956250         8417        22.86
     164.863     0.962500         8471        26.67
     169.343     0.968750         8526        32.00
     171.903     0.971875         8555        35.56
     173.951     0.975000         8581        40.00
     176.895     0.978125         8610        45.71
     179.327     0.981250         8637        53.33
     185.087     0.984375         8666        64.00
     187.775     0.985938         8679        71.11
     196.479     0.987500         8691        80.00
     200.959     0.989062         8705        91.43
     208.895     0.990625         8719       106.67
     223.871     0.992188         8733       128.00
     235.263     0.992969         8740       142.22
     236.671     0.993750         8746       160.00
     239.615     0.994531         8754       182.86
     241.023     0.995313         8760       213.33
     248.063     0.996094         8767       256.00
     257.407     0.996484         8771       284.44
     261.119     0.996875         8774       320.00
     264.447     0.997266         8777       365.71
     268.031     0.997656         8781       426.67
     272.639     0.998047         8784       512.00
     273.407     0.998242         8786       568.89
     274.687     0.998437         8788       640.00
     275.711     0.998633         8789       731.43
     278.783     0.998828         8791       853.33
     279.807     0.999023         8793      1024.00
     280.575     0.999121         8794      1137.78
     282.879     0.999219         8795      1280.00
     282.879     0.999316         8795      1462.86
     290.047     0.999414         8796      1706.67
     292.351     0.999512         8797      2048.00
     292.607     0.999561         8798      2275.56
     292.607     0.999609         8798      2560.00
     292.607     0.999658         8798      2925.71
     292.863     0.999707         8799      3413.33
     292.863     0.999756         8799      4096.00
     296.447     0.999780         8800      4551.11
     296.447     0.999805         8800      5120.00
     296.447     0.999829         8800      5851.43
     296.447     0.999854         8800      6826.67
     296.447     0.999878         8800      8192.00
     338.175     0.999890         8801      9102.22
     338.175     1.000000         8801          inf
#[Mean    =       81.670, StdDeviation   =       43.623]
#[Max     =      337.920, Total count    =         8801]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  9600 requests in 2.00m, 140.40MB read
Requests/sec:     79.99
Transfer/sec:      1.17MB
